date,Mkt-RF,SMB,HML,RF,MOM
19860521,-0.16,0.34,0.13,0.023,0.64
19860522,1.61,-0.91,-0.18,0.023,0.53
19860523,0.55,0.02,-0.07,0.023,0.46
19860527,1.27,-0.39,-0.31,0.023,0.61
19860528,0.69,-0.18,-0.51,0.023,0.52
19860529,0.4,-0.21,-0.14,0.023,0.32
19860530,-0.13,0.39,0.14,0.023,-0.27
19860602,-0.75,0.51,0.06,0.025,0.08
19860603,0.1,0.02,-0.2,0.025,0.02
19860604,-0.49,0.54,-0.21,0.025,0.43
19860605,0.43,-0.45,0.08,0.025,0.04
19860606,0.01,0.12,-0.05,0.025,0.31
19860609,-2,0.73,0.32,0.025,-0.03
19860610,-0.23,-0.02,-0.12,0.025,-0.08
19860611,0.61,-0.15,-0.22,0.025,0.42
19860612,0.17,0.02,0.04,0.025,0.34
19860613,1.45,-0.8,-0.15,0.025,0.26
19860616,0.02,-0.35,0.67,0.025,0.1
19860617,-0.57,0.11,0.33,0.025,0.27
19860618,0.04,-0.42,0.29,0.025,0.04
19860619,-0.17,0.37,-0.03,0.025,0.22
19860620,0.76,-1.44,-0.22,0.025,0.33
19860623,-0.54,0.68,0.15,0.025,0.31
19860624,0.77,-0.22,0,0.025,0.52
19860625,0.7,-0.36,0.08,0.025,0.56
19860626,-0.05,0.27,0.13,0.025,0.39
19860627,0.29,-0.21,0.32,0.025,-0.15
19860630,0.52,0.08,-0.03,0.025,0.34
19860701,0.47,-0.01,-0.58,0.024,0.42
19860702,0.33,-0.22,-0.23,0.024,0.32
19860703,-0.21,0.29,0.17,0.024,0.19
19860707,-2.9,0.5,1.6,0.024,-1.18
19860708,-1.52,-1.07,0.99,0.024,-1.31
19860709,0.64,0.01,-0.25,0.024,0.78
19860710,0,-0.16,0.37,0.024,0.1
19860711,-0.12,0.25,0.52,0.024,0.31
19860714,-1.65,-0.08,1.52,0.024,-0.68
19860715,-1.68,0.06,1.08,0.024,-0.23
19860716,0.38,-0.18,-0.06,0.024,0.61
19860717,0.45,-0.22,-0.45,0.024,1.01
19860718,0.05,-0.18,-0.2,0.024,0.51
19860721,-0.17,-0.29,0.36,0.024,0.43
19860722,0.75,-0.74,0.08,0.024,0.46
19860723,0.12,-0.1,-0.12,0.024,0.57
19860724,-0.29,-0.17,-0.08,0.024,0.75
19860725,0.76,-0.7,-0.15,0.024,0.26
19860728,-1.62,0.41,0.21,0.024,-0.16
19860729,-0.68,-0.15,0.35,0.024,-0.12
19860730,0.48,-0.94,-0.03,0.024,-0.18
19860731,-0.12,0.07,-0.18,0.024,0.01
19860801,-0.43,0.36,0.41,0.022,0.04
19860804,0.11,-1.25,0.64,0.022,-0.96
19860805,0.26,-0.01,0.69,0.022,-1.4
19860806,-0.15,-0.26,0.27,0.022,-0.27
19860807,0.24,-0.06,0.05,0.022,-0.12
19860808,0.02,0.06,-0.09,0.022,-0.27
19860811,1.49,-0.78,-0.45,0.022,0.23
19860812,1.08,-0.36,-0.54,0.022,0.18
19860813,0.92,-0.26,0.13,0.022,0.31
19860814,0.35,0.22,-0.24,0.022,0.16
19860815,0.23,-0.02,0.4,0.022,-0.38
19860818,0.04,-0.22,0.23,0.022,0.33
19860819,-0.26,0.07,0.4,0.022,0.55
19860820,1.08,-0.81,0.63,0.022,-0.44
19860821,-0.04,0.04,0.25,0.022,-0.03
19860822,0.13,-0.12,0.01,0.022,-0.63
19860825,-0.8,0.28,0.26,0.022,-0.48
19860826,1.53,-1.32,0.2,0.022,-0.87
19860827,0.16,-0.03,0.34,0.022,-0.69
19860828,-0.09,0.31,-0.14,0.022,0.13
19860829,0.04,0.18,-0.12,0.022,0.01
19860902,-1.41,0.91,0.75,0.021,-0.43
19860903,0.26,-0.62,0.13,0.021,-0.75
19860904,1.26,-0.36,0.15,0.021,-1.35
19860905,-1.25,0.82,-0.18,0.021,-1.03
19860908,-1.12,0.19,-0.18,0.021,-0.9
19860909,-0.29,-0.17,0.18,0.021,-0.08
19860910,-0.46,-0.14,0.27,0.021,-0.47
19860911,-4.42,1.13,0.83,0.021,-1.19
19860912,-1.85,0.37,0.51,0.021,-0.59
19860915,0.26,-0.75,0.26,0.021,0.26
19860916,-0.18,-0.42,0.24,0.021,-0.34
19860917,0.31,0.22,0.03,0.021,0.53
19860918,0.15,-0.09,-0.29,0.021,0.1
19860919,-0.07,0.33,0.19,0.021,-0.51
19860922,1.05,-0.33,-0.43,0.021,0.59
19860923,0.45,0.2,0.1,0.021,0.62
19860924,0.39,-0.05,0.01,0.021,0.47
19860925,-1.53,0.85,0.43,0.021,-0.34
19860926,0.04,0.11,0.26,0.021,-0.54
19860929,-0.99,0.19,0.35,0.021,-0.22
19860930,0.65,0.03,-0.14,0.021,-0.05
19861001,0.83,-0.4,-0.12,0.02,0.51
19861002,0.12,0.01,-0.23,0.02,0.29
19861003,-0.09,-0.1,0.23,0.02,0.34
19861006,0.34,-0.44,-0.3,0.02,-0.12
19861007,-0.18,-0.04,0.55,0.02,-0.28
19861008,0.77,-0.65,-0.16,0.02,-0.22
19861009,-0.26,0.27,-0.01,0.02,0.33
19861010,-0.1,0.15,-0.24,0.02,-0.03
19861013,0.13,-0.13,0.06,0.02,0.07
19861014,-0.2,0.09,-0.45,0.02,0.66
19861015,1.21,-0.54,-0.5,0.02,0.17
19861016,0.27,-0.21,0.02,0.02,0.32
19861017,-0.28,0.24,-0.04,0.02,0.19
19861020,-0.98,0.45,0.14,0.02,0
19861021,-0.05,0.18,0.11,0.02,-0.27
19861022,0.14,-0.13,-0.12,0.02,0.19
19861023,1.08,-0.64,-0.36,0.02,0.55
19861024,-0.26,0.31,-0.04,0.02,0.03
19861027,0.21,-0.32,-0.16,0.02,0.14
19861028,0.2,-0.07,-0.1,0.02,0.26
19861029,0.61,-0.22,-0.12,0.02,0.19
19861030,1.01,-0.51,0.14,0.02,-0.02
19861031,0.05,0.27,0.31,0.02,-0.59
19861103,0.6,-0.7,-0.11,0.021,-0.03
19861104,0.21,0.07,0.01,0.021,-0.04
19861105,0.21,0.12,0.33,0.021,-0.23
19861106,-0.24,0.04,0.13,0.021,0.12
19861107,-0.02,0.21,-0.05,0.021,-0.08
19861110,0.06,0.1,0.11,0.021,-0.15
19861111,0.32,-0.21,-0.06,0.021,-0.26
19861112,-0.2,0.06,0.15,0.021,0.03
19861113,-1.28,0.7,0.55,0.021,0.05
19861114,0.43,-0.28,-0.11,0.021,-0.41
19861117,-0.57,0.04,-0.08,0.021,0.03
19861118,-2.26,1.04,0.3,0.021,-0.08
19861119,-0.05,-1.04,0.06,0.021,-0.32
19861120,1.58,-0.79,-0.13,0.021,0.32
19861121,1.29,-0.96,-0.23,0.021,0.49
19861124,0.55,-0.45,-0.25,0.021,0.14
19861125,0.26,-0.01,-0.47,0.021,-0.21
19861126,0.15,-0.16,-0.41,0.021,0.42
19861128,0.19,0.29,0.23,0.021,-0.19
19861201,-0.16,-0.49,-0.1,0.022,-0.09
19861202,1.71,-0.9,-0.39,0.022,0.17
19861203,0.1,0.02,-0.32,0.022,0.41
19861204,-0.18,0.3,-0.15,0.022,0.08
19861205,-0.68,0.41,0.12,0.022,0.07
19861208,-0.11,-0.22,0.02,0.022,0.22
19861209,-0.68,0.26,0.23,0.022,0.3
19861210,0.51,-0.47,0.01,0.022,-0.01
19861211,-0.95,0.42,0.05,0.022,0.04
19861212,-0.45,-0.04,0.61,0.022,0.16
19861215,0.08,-0.68,0.36,0.022,-0.43
19861216,0.6,-0.42,-0.08,0.022,0.12
19861217,-0.82,0.39,-0.04,0.022,0.22
19861218,-0.36,0.09,0,0.022,0.08
19861219,0.83,-0.13,-0.1,0.022,-0.02
19861222,-0.35,-0.18,0.46,0.022,0.01
19861223,-0.99,0.08,0.02,0.022,0.19
19861224,0.32,0.18,-0.03,0.022,-0.23
19861226,0.11,0.09,-0.13,0.022,0
19861229,-0.9,0.13,0.08,0.022,0.16
19861230,-0.54,0.25,-0.13,0.022,-0.06
19861231,-0.37,1.05,-0.15,0.022,-0.35
19870102,1.79,-0.29,-0.02,0.02,-0.17
19870105,2.45,-0.1,-0.34,0.02,0.03
19870106,0.43,0.36,-0.62,0.02,0.49
19870107,1.13,0.19,-0.6,0.02,0.1
19870108,0.82,0.27,-0.33,0.02,-0.07
19870109,0.58,0.23,0.18,0.02,-0.43
19870112,0.7,0.42,0.24,0.02,-0.04
19870113,-0.09,0.3,0.12,0.02,0.59
19870114,0.94,-0.13,-0.48,0.02,-0.43
19870115,0.89,-0.04,-0.5,0.02,-0.24
19870116,-0.02,-0.83,0.06,0.02,0.41
19870119,0.98,-0.5,-0.77,0.02,-0.24
19870120,-0.09,-0.06,0.44,0.02,0.84
19870121,-0.51,-0.31,-0.01,0.02,0.35
19870122,1.85,-1.27,-0.69,0.02,0.24
19870123,-1.14,0.67,0.19,0.02,0.15
19870126,-0.38,-0.38,0.35,0.02,0.12
19870127,1.3,-0.62,-0.59,0.02,0.14
19870128,0.56,-0.22,-0.24,0.02,0.19
19870129,-0.36,0.38,0.39,0.02,-0.12
19870130,-0.02,0.19,0.29,0.02,-0.05
19870202,0.97,0.23,-0.36,0.023,-0.5
19870203,-0.03,0.71,-0.31,0.023,-0.26
19870204,1.22,0.05,-0.04,0.023,-0.39
19870205,0.68,0.15,-0.17,0.023,-0.76
19870206,-0.21,0.63,-0.07,0.023,-0.1
19870209,-0.62,0.35,-0.12,0.023,0.02
19870210,-0.99,0.63,0,0.023,-0.22
19870211,0.86,0.17,-0.92,0.023,-0.2
19870212,-0.46,0.83,-0.44,0.023,0.13
19870213,1.25,-0.63,-0.85,0.023,0.1
19870217,1.68,-0.69,-1.06,0.023,0.15
19870218,-0.02,-0.25,0.19,0.023,0.05
19870219,0.12,-0.14,0.26,0.023,-0.3
19870220,-0.02,0.04,0.18,0.023,-0.18
19870223,-0.86,0.32,-0.08,0.023,-0.48
19870224,0.2,0.24,-0.51,0.023,0.08
19870225,0.44,0.11,-0.88,0.023,0.27
19870226,-0.22,0.49,-0.37,0.023,0.39
19870227,0.37,0.08,-0.12,0.023,-0.18
19870302,-0.22,0.28,0.29,0.021,-0.1
19870303,0.21,-0.29,0.31,0.021,0.2
19870304,1.25,-0.64,-0.23,0.021,0.45
19870305,0.59,-0.18,-0.38,0.021,0.52
19870306,-0.02,0.18,0.32,0.021,0.47
19870309,-0.67,0.34,0.19,0.021,-0.15
19870310,0.79,-0.29,-0.5,0.021,-0.23
19870311,-0.08,0.55,-0.17,0.021,0.3
19870312,0.29,0.2,0,0.021,-0.07
19870313,-0.38,0.38,0.38,0.021,-0.2
19870316,-0.6,0.14,0.19,0.021,-0.08
19870317,1.17,-0.66,-0.26,0.021,0.51
19870318,0.06,0.04,0.35,0.021,0.24
19870319,0.43,-0.11,-0.21,0.021,0.13
19870320,1.06,-0.36,-0.11,0.021,0.11
19870323,0.65,-1.02,-0.04,0.021,0.36
19870324,0.11,-0.19,0.16,0.021,0.04
19870325,-0.25,0.28,0.14,0.021,-0.55
19870326,0.17,0.2,0.29,0.021,0.49
19870327,-1.32,1.15,0.28,0.021,-0.14
19870330,-2.27,0.38,0.71,0.021,-0.98
19870331,0.69,0.01,-0.2,0.021,0.55
19870401,0.08,-0.64,-0.09,0.021,0.09
19870402,0.4,0.3,-0.17,0.021,0.68
19870403,1.92,-0.83,-0.71,0.021,0.69
19870406,0.4,-0.25,-0.14,0.021,0.27
19870407,-1.41,0.98,0.42,0.021,-0.21
19870408,0.07,-0.02,-0.22,0.021,-0.23
19870409,-1.33,0.7,-0.21,0.021,0.18
19870410,-0.27,-0.01,-0.16,0.021,-0.21
19870413,-2.06,0.85,0.13,0.021,-0.68
19870414,-2.48,-0.31,-0.14,0.021,-0.68
19870415,1.59,-1.1,0.01,0.021,0.17
19870416,0.94,-0.26,0.48,0.021,0.49
19870420,-0.31,-0.06,0.17,0.021,-0.15
19870421,1.75,-1.97,-0.35,0.021,0.21
19870422,-1.43,1.55,-0.11,0.021,0.26
19870423,-0.21,-0.04,0.15,0.021,-0.11
19870424,-1.63,0.78,0.3,0.021,-0.38
19870427,-0.2,-0.9,0.22,0.021,-0.55
19870428,0.45,0.07,-0.08,0.021,0.18
19870429,0.66,-0.24,0.04,0.021,0.07
19870430,1.12,-0.43,0.05,0.021,0.42
19870501,-0.13,0.05,0.22,0.019,-0.18
19870504,0.32,-0.41,-0.08,0.019,-0.19
19870505,1.77,-0.86,-0.34,0.019,0.44
19870506,0.03,-0.02,0.68,0.019,0.32
19870507,-0.16,0.44,0.5,0.019,-0.01
19870508,-0.32,0.5,0.14,0.019,0.08
19870511,-0.45,0.66,0.42,0.019,-0.16
19870512,0.25,-0.57,-0.23,0.019,-0.19
19870513,0.21,-0.01,-0.51,0.019,0.3
19870514,0.04,0.14,-0.17,0.019,0.04
19870515,-1.96,1.1,0.27,0.019,-0.21
19870518,-0.65,-0.59,0.36,0.019,-0.08
19870519,-2.05,1.06,0.05,0.019,-0.42
19870520,-0.55,-0.19,-0.34,0.019,-0.18
19870521,0.67,-0.25,-0.28,0.019,-0.23
19870522,0.42,-0.6,0.14,0.019,-0.01
19870526,2.18,-1.43,-0.37,0.019,-0.13
19870527,0.07,0.28,-0.2,0.019,-0.33
19870528,0.56,-0.49,-0.44,0.019,0.22
19870529,-0.04,0.58,0.34,0.019,-0.16
19870601,-0.04,-0.09,0.26,0.022,-0.27
19870602,-0.46,0.32,0.02,0.022,-0.03
19870603,1.35,-1.02,-0.19,0.022,0.07
19870604,0.5,-0.24,-0.09,0.022,-0.1
19870605,-0.3,0.52,0.04,0.022,0.06
19870608,0.88,-0.61,0.04,0.022,0.02
19870609,0.2,-0.03,-0.4,0.022,0.2
19870610,0.13,-0.01,0.07,0.022,-0.25
19870611,0.34,-0.25,0.01,0.022,-0.43
19870612,0.86,-0.54,-0.05,0.022,-0.27
19870615,0.41,-0.53,0.09,0.022,-0.5
19870616,0.46,-0.27,-0.18,0.022,-0.2
19870617,0.07,0.13,-0.12,0.022,0.27
19870618,0.19,-0.16,0.18,0.022,-0.17
19870619,0.27,0.04,0.13,0.022,0.06
19870622,0.63,-0.65,-0.34,0.022,0.33
19870623,-0.32,0.07,0.09,0.022,0.27
19870624,-0.44,0.4,0.01,0.022,0.05
19870625,0.55,-0.43,0.32,0.022,-0.07
19870626,-0.46,0.32,0.11,0.022,0.06
19870629,0.05,-0.06,0.45,0.022,0.37
19870630,-1.04,1.01,0.52,0.022,0.05
19870701,-0.24,0.14,0.16,0.021,-0.17
19870702,0.63,-0.35,-0.14,0.021,0.24
19870706,-0.21,0.04,0.25,0.021,0.12
19870707,0.58,-0.26,0.74,0.021,0.43
19870708,0.24,0.1,0.07,0.021,0.3
19870709,-0.13,0.38,0.12,0.021,0.11
19870710,0.2,-0.17,0.14,0.021,-0.13
19870713,-0.18,0.24,0.22,0.021,0.16
19870714,0.91,-0.24,-0.28,0.021,0.67
19870715,-0.06,0.25,0.09,0.021,0.44
19870716,0.56,-0.15,0.07,0.021,0.41
19870717,0.46,-0.11,0.18,0.021,-0.08
19870720,-0.83,0.5,0.27,0.021,-0.08
19870721,-0.8,0.36,-0.04,0.021,-0.31
19870722,-0.1,-0.13,-0.1,0.021,0
19870723,-0.28,-0.1,-0.07,0.021,-0.14
19870724,0.37,-0.07,-0.29,0.021,0.14
19870727,0.38,-0.4,-0.22,0.021,-0.05
19870728,0.47,-0.21,-0.09,0.021,0.02
19870729,0.89,-0.44,-0.27,0.021,0.26
19870730,0.71,-0.14,-0.22,0.021,0.73
19870731,0.2,0.11,0.14,0.021,0.21
19870803,-0.38,0.05,0.63,0.022,0.53
19870804,-0.31,0.17,0.22,0.022,-0.31
19870805,0.71,-0.1,-0.44,0.022,-0.23
19870806,1.09,-0.32,-0.88,0.022,0.25
19870807,0.39,0.12,-0.25,0.022,-0.14
19870810,1.32,-0.98,-0.03,0.022,0.15
19870811,1.35,-1.04,-0.15,0.022,0.17
19870812,-0.22,-0.05,0.28,0.022,-0.56
19870813,0.61,-0.36,0.01,0.022,-0.72
19870814,-0.09,0.16,0.65,0.022,-0.41
19870817,0.09,-0.28,-0.19,0.022,-0.43
19870818,-1.4,0.48,0.12,0.022,-0.39
19870819,0.11,0.19,-0.07,0.022,0.2
19870820,1.39,-0.49,-0.27,0.022,0.66
19870821,0.3,0.1,-0.4,0.022,0.11
19870824,-0.59,0.37,0.04,0.022,-0.11
19870825,0.81,-0.56,-0.33,0.022,0.02
19870826,-0.47,0.44,0.09,0.022,-0.2
19870827,-0.82,0.67,0.05,0.022,0.07
19870828,-1.1,0.76,-0.14,0.022,-0.27
19870831,0.71,-0.16,0.1,0.022,0.17
19870901,-1.59,1.05,-0.06,0.021,-0.18
19870902,-0.67,-0.09,-0.05,0.021,-0.04
19870903,-0.45,0.37,0,0.021,-0.13
19870904,-0.91,0.62,0.23,0.021,-0.35
19870908,-1.27,-1.02,0.1,0.021,-0.34
19870909,0.21,0.24,-0.01,0.021,0.42
19870910,0.92,-0.05,-0.79,0.021,1
19870911,1.34,-0.38,-0.5,0.021,0.72
19870914,0.21,-0.35,0.12,0.021,-0.03
19870915,-1.34,0.73,0.41,0.021,-0.48
19870916,-0.77,0.61,0.15,0.021,-0.41
19870917,-0.04,-0.14,0.12,0.021,0.35
19870918,-0.1,0.18,-0.09,0.021,0.16
19870921,-1.28,0.43,0.82,0.021,-0.75
19870922,2.16,-2.36,-0.04,0.021,0.79
19870923,0.58,0.08,-0.28,0.021,0.83
19870924,-0.25,0.46,-0.23,0.021,0.14
19870925,0.11,-0.07,0.03,0.021,-0.04
19870928,0.72,-0.5,0.02,0.021,0.35
19870929,-0.31,0.06,0.29,0.021,-0.31
19870930,0.18,0.67,-0.01,0.021,-0.03
19871001,1.43,-1.17,-0.03,0.027,0.67
19871002,0.3,0.06,-0.34,0.027,0.22
19871005,0.05,0.27,-0.24,0.027,0.31
19871006,-2.24,1,0.57,0.027,-1.06
19871007,-0.38,-0.37,-0.14,0.027,-0.14
19871008,-1.34,0.29,0.33,0.027,-0.86
19871009,-0.82,0.3,0.33,0.027,-0.47
19871012,-0.74,-0.56,0.3,0.027,-0.58
19871013,1.29,-1.39,0.21,0.027,-0.06
19871014,-2.44,1.04,0.56,0.027,-1.07
19871015,-2.26,0.87,0.49,0.027,-1.17
19871016,-4.87,0.6,0.75,0.027,-1.82
19871019,-17.44,6.23,1.12,0.027,-4.74
19871020,0.72,-11.67,2.62,0.027,0.16
19871021,8.57,-1.08,-1.91,0.027,2.56
19871022,-3.97,-0.6,1.46,0.027,-2.11
19871023,-0.61,-1.93,1.15,0.027,-0.97
19871026,-8.31,-0.71,2.58,0.027,-3.92
19871027,1.56,-3.57,-0.33,0.027,0.88
19871028,-0.19,-2.16,-0.98,0.027,1.03
19871029,4.73,-0.49,-2.65,0.027,4.05
19871030,3.61,3.09,-0.98,0.027,1.94
19871102,1.26,0.21,0,0.017,0.44
19871103,-1.87,-0.12,0.93,0.017,-1.45
19871104,-0.6,0.2,0.53,0.017,-0.69
19871105,2.11,-0.69,-0.29,0.017,0.74
19871106,-1.12,1.62,0.32,0.017,-0.65
19871109,-2.48,1.16,0.94,0.017,-0.92
19871110,-1.74,0.04,0.62,0.017,-0.78
19871111,1,-0.47,-0.43,0.017,0.57
19871112,2.4,-0.82,-1.04,0.017,1.8
19871113,-0.8,0.92,0.14,0.017,-0.4
19871116,0.28,-0.42,0.05,0.017,0.43
19871117,-1.47,-0.12,0.58,0.017,-0.02
19871118,0.87,-0.53,-0.1,0.017,0.38
19871119,-1.98,0.86,0.11,0.017,-0.17
19871120,0.53,-1.12,0.09,0.017,0.28
19871123,0.32,-0.35,-0.07,0.017,0.31
19871124,1.3,-0.35,-0.41,0.017,0.59
19871125,-0.6,1.1,-0.17,0.017,-0.11
19871127,-1.2,0.97,0.46,0.017,-0.17
19871130,-3.99,0.69,0.84,0.017,0.19
19871201,0.51,-0.94,0.49,0.018,0.29
19871202,0.39,-0.69,0.04,0.018,0.17
19871203,-3.06,1.3,0.96,0.018,-0.09
19871204,-1.02,-1.11,0.36,0.018,0.42
19871207,1.63,-1.77,-0.69,0.018,1.38
19871208,2.28,-1.6,-0.16,0.018,0.8
19871209,1.66,-0.23,-1.31,0.018,0.71
19871210,-1.67,1.36,-0.66,0.018,0.03
19871211,0.54,-0.08,0.26,0.018,0.22
19871214,2.71,-0.52,-1.36,0.018,0.35
19871215,0.41,1.21,-0.8,0.018,0.07
19871216,2.02,-0.01,-0.67,0.018,-0.34
19871217,-1.41,1.76,-0.28,0.018,-0.28
19871218,2.21,-0.04,-0.21,0.018,-0.84
19871221,0.35,0,-0.06,0.018,0.28
19871222,-0.05,-0.41,0.14,0.018,0.5
19871223,1.2,-0.09,-0.07,0.018,-0.03
19871224,-0.16,0.77,-0.17,0.018,-0.23
19871228,-2.37,0.37,0.59,0.018,-0.08
19871229,-0.36,-0.07,0.04,0.018,-0.29
19871230,1.2,-0.28,-0.66,0.018,0.16
19871231,-0.19,1.04,0,0.018,0.12
19880104,3.34,-0.89,0.01,0.015,-1.71
19880105,1.22,0.75,-0.5,0.015,-1.01
19880106,0.27,0.35,0.16,0.015,-1.46
19880107,0.74,-0.08,0.28,0.015,-0.76
19880108,-5.66,2.86,1.52,0.015,0.62
19880111,0.9,-2.09,-0.38,0.015,0
19880112,-0.88,-0.14,0.53,0.015,-0.03
19880113,0.19,-0.12,0.35,0.015,-0.2
19880114,0.08,0.31,0.03,0.015,-0.04
19880115,2.31,-0.93,-0.43,0.015,0.2
19880118,0.03,0.21,0.45,0.015,-0.2
19880119,-0.7,0.88,0.57,0.015,-0.56
19880120,-2.42,0.62,1,0.015,-0.16
19880121,0.17,-0.19,-0.11,0.015,0.18
19880122,1.21,-0.38,0.31,0.015,-0.18
19880125,1.93,-1.54,0.06,0.015,0.15
19880126,-0.75,0.57,0.45,0.015,-0.07
19880127,-0.05,0.22,0.28,0.015,-0.18
19880128,1.3,-0.7,0.02,0.015,-0.08
19880129,1.24,-0.67,-0.06,0.015,-0.53
19880201,-0.3,0.85,0.16,0.023,-0.42
19880202,0.19,-0.05,0.28,0.023,-0.26
19880203,-1.11,0.83,0.9,0.023,-0.42
19880204,0,-0.11,0.15,0.023,-0.06
19880205,-0.21,0.54,0.01,0.023,-0.1
19880208,-0.68,0.37,-0.15,0.023,0.2
19880209,0.83,-0.72,-0.2,0.023,0.17
19880210,1.72,-0.48,-0.52,0.023,0.24
19880211,-0.13,0.76,-0.11,0.023,0.14
19880212,0.55,0.04,-0.34,0.023,0.02
19880216,0.74,-0.47,-0.14,0.023,-0.08
19880217,-0.17,0.49,-0.12,0.023,-0.03
19880218,-0.35,0.68,-0.18,0.023,-0.17
19880219,1.13,-0.89,0,0.023,-0.39
19880222,1.29,-0.34,-0.46,0.023,-0.51
19880223,-0.06,0.38,-0.1,0.023,0.03
19880224,0.01,0.6,-0.34,0.023,-0.45
19880225,-0.73,1.3,0.24,0.023,-0.05
19880226,0.22,-0.13,-0.23,0.023,-0.28
19880229,1.79,-0.53,-0.44,0.023,-0.63
19880301,-0.15,0.24,-0.07,0.019,-0.14
19880302,0.43,0.26,-0.24,0.019,-0.33
19880303,0.06,0.22,-0.27,0.019,-0.19
19880304,-0.13,0.51,0.09,0.019,-0.05
19880307,0.13,0.52,-0.23,0.019,-0.58
19880308,0.69,0.33,-0.17,0.019,-0.2
19880309,0.06,1.01,-0.41,0.019,-0.25
19880310,-1.66,0.97,0.31,0.019,0.39
19880311,0.17,-0.36,0.69,0.019,0.17
19880314,0.42,-0.15,-0.31,0.019,0.33
19880315,-0.05,0.13,0.1,0.019,0.63
19880316,0.81,-0.3,0.1,0.019,0.07
19880317,0.87,-0.41,-0.35,0.019,0.06
19880318,-0.01,0.07,0.32,0.019,0.24
19880321,-0.78,0.31,0.2,0.019,0.29
19880322,0.06,0.18,-0.18,0.019,-0.49
19880323,0.14,0.45,0.37,0.019,0.05
19880324,-1.8,0.76,0.23,0.019,0.39
19880325,-1.49,0.78,0.14,0.019,0.01
19880328,-0.4,-0.46,0.13,0.019,0.28
19880329,0.72,0.06,-0.2,0.019,0.15
19880330,-0.64,0.29,0.47,0.019,0.46
19880331,0.35,0.68,0.09,0.019,-0.51
19880404,-0.93,-0.01,0.3,0.023,0.34
19880405,0.68,-0.53,-0.05,0.023,0
19880406,2.2,-1.49,-0.04,0.023,-0.27
19880407,0.28,0.25,0.06,0.023,0.28
19880408,1.09,-0.32,0.06,0.023,0.04
19880411,0.28,0.15,0.14,0.023,-0.09
19880412,0.45,-0.09,0.12,0.023,0.1
19880413,-0.03,0.05,0.08,0.023,-0.13
19880414,-3.76,1.61,0.44,0.023,0.63
19880415,-0.17,-0.37,-0.03,0.023,-0.21
19880418,-0.14,0.8,0.26,0.023,-0.18
19880419,-0.28,0.73,-0.08,0.023,0.17
19880420,-0.7,0.08,0.05,0.023,0.06
19880421,-0.04,-0.22,0.16,0.023,0.34
19880422,1.09,-1.07,0.23,0.023,-0.12
19880425,0.71,-0.48,0.26,0.023,0.12
19880426,0.6,-0.09,-0.22,0.023,-0.12
19880427,0.01,0.32,-0.05,0.023,-0.01
19880428,-0.39,0.56,0,0.023,0.3
19880429,-0.25,0.93,-0.14,0.023,0.14
19880502,0.02,-0.1,-0.3,0.024,-0.21
19880503,0.51,-0.19,0,0.024,0.08
19880504,-0.75,0.78,0.14,0.024,0.29
19880505,-0.54,0.28,0.32,0.024,0.05
19880506,-0.38,0.38,0.49,0.024,0.18
19880509,-0.43,-0.29,0.36,0.024,-0.01
19880510,0.24,-0.48,0.33,0.024,-0.09
19880511,-1.56,0.01,0.41,0.024,0.22
19880512,0.25,-0.08,0.16,0.024,0.11
19880513,0.93,-0.36,0.02,0.024,-0.01
19880516,0.59,-0.56,-0.05,0.024,-0.15
19880517,-0.92,0.69,0.19,0.024,0.23
19880518,-1.49,0.19,0.46,0.024,0.37
19880519,0.25,-0.66,-0.08,0.024,-0.37
19880520,0.11,0.09,-0.06,0.024,-0.05
19880523,-0.75,0.2,0.16,0.024,0.09
19880524,0.86,-0.68,-0.16,0.024,-0.03
19880525,0.2,-0.01,0.01,0.024,0.14
19880526,0.33,0.02,0.09,0.024,-0.16
19880527,-0.36,0.19,0.17,0.024,0.04
19880531,2.7,-2.1,-0.18,0.024,-0.55
19880601,1.66,-0.69,-0.38,0.022,-0.26
19880602,-0.4,0.49,0.01,0.022,0.1
19880603,0.44,0.01,0.12,0.022,0.23
19880606,0.27,0.13,-0.27,0.022,-0.38
19880607,-0.51,0.46,-0.06,0.022,0.15
19880608,1.97,-1.07,-0.18,0.022,-0.59
19880609,-0.18,0.77,-0.05,0.022,0.08
19880610,0.3,0.13,0.14,0.022,-0.15
19880613,0.08,0.13,-0.18,0.022,0.1
19880614,0.87,-0.62,-0.02,0.022,0.12
19880615,0.09,0.11,0.1,0.022,-0.21
19880616,-1.31,1.02,0.33,0.022,0.44
19880617,0.14,-0.37,0.15,0.022,0.06
19880620,-0.51,0.44,0.13,0.022,-0.05
19880621,0.81,-0.64,-0.03,0.022,-0.57
19880622,1.25,-0.69,-0.16,0.022,-0.37
19880623,-0.14,0.45,-0.02,0.022,-0.27
19880624,-0.21,0.5,0.06,0.022,-0.27
19880627,-1.34,1.14,0.1,0.022,0.05
19880628,0.93,-0.55,-0.3,0.022,-0.25
19880629,-0.36,0.46,-0.18,0.022,-0.08
19880630,0.86,0.27,-0.52,0.022,-0.5
19880701,-0.39,0.4,0.06,0.025,-0.04
19880705,1.09,-1.07,-0.03,0.025,-0.25
19880706,-1.11,1.14,0.15,0.025,0.14
19880707,-0.06,0.1,-0.02,0.025,-0.12
19880708,-0.5,0.39,0.33,0.025,0.01
19880711,0.11,-0.05,0.04,0.025,-0.03
